label,article
<RR>,"Speaker 1: You should trust the Bible because it’s the Word of God.
Speaker 2: How do you know it’s the Word of God?
Speaker 1: Because God tells us it is.
Speaker 2: Where does God tell us this?
Speaker 1: Right here, in the Bible."
<IR>,"Bill: ""I believe that Obamacare is wrong."" Dave: ""Of course you would say that, you're a Republican."" Bill: ""What about the arguments I gave to support my position?"" Dave: ""Those don't count. Like I said, you're a Republican, so you have to support the party line. Further, you are just a lapdog to the Republican incumbent so you can get a job , so I can't believe what you say."""
<WCB>,"The Soviet Union collapsed after taking up atheism. Therefore, we must avoid atheism for the same reasons."
<DEP>,"When the judge asked the defendant why he hadn't paid his parking fines, he said that he shouldn't have to pay them because the sign said 'Fine for parking here' and so he naturally presumed that it would be fine to park there."
<IR>,"I saw Ashton Kutcher in a prescription drug commercial, therefore it has to be an effective drug."
<IR>,"""He wouldn't make a good president because he looks like a sad muppet."""
<G>,"Dean, the company you work for just filed for bankruptcy! How can I trust you with our money?"
<IR>,"dude #1: ""I support Black Lives Matter's mission to establish and put into better practice restorative justice...""

dude #2: But don't all lives matter?

dude #1: Of course, but I'm telling you about the mission of BLM."
<IR>,"""If my years as a Marine taught me anything, it's that caution is the best policy in this sort of situation.""?"
<IR>,"Although we have proven that the moon is not made of short ribs, we have not proven that its core cannot be filled with them; therefore, the moon’s core is filled with short ribs."
<G>,"Jeff is preparing to create a commercial for a new energy drink. He visits a local high school and surveys students in an English class about their beverage preferences. The majority of the class says they prefer grape flavored drinks, so Jeff tells his superiors that grape is the flavor favored most by high school students. What error in reasoning has Jeff made?"
<WCB>,"Which logical reason supports the opposition to the motion ""Cell phones give off an unsafe radiation and should not be used."""
<IR>,A politician arguing that his opponent cannot possibly be a good choice for women because he has been married and divorced five times.
<IR>,"You tell me it's unpatriotic to cheat on federal income tax reports. Well, you should know. You've never once listed your huge bonuses."
<IR>,"""The Senator must be wrong on the issue of taxes because he's such a jerk to the people who work for him."""
<FE>,Either you love me or you hate me.
<FE>,"All of my friends are coming to my birthday party. If Micah doesn't, she might as well tell me that she doesn't like me."
<FE>,"If you don't say the pledge of allegiance, then you must be a traitor."
<IR>,"My opponent raises a good point, but can we really trust him? I mean, he moved to this town only two years ago, and everyone knows that his wife left him."
<IR>,“four out of five dentists agree that brushing your teeth makes your life meaningful”
<FU>,"If everyone believes it, you should too!"
<IR>,"""You know me - I've taught Sunday School at your church for years, babysat your children, and served as a playground director for many summers - so you know I can run your preschool.""?"
<WCB>,"Global chocolate consumption is highest in Switzerland, yet people there are among the trimmest in the industrialized world. Therefore, it’s reasonable to conclude that chocolate helps keep your weight down."
<IR>,"Look, it doesn't matter whether or not you think America should build a wall on the border. The President thinks America should do it, so it's a good idea."
<IR>,"In the debate at Harvard, one of the Harvard team’s debaters rebutted Samantha Booke’s argument that Henry David Thoreau, a Harvard graduate, proposed civil disobedience as a means to protest unjust laws. The Harvard debater rebutted her by saying, “Thoreau could never know that Adolph Hitler would agree with him.” A BETTER rebuttal would have been to…"
<IR>,"Son: I am so excited!  I got an “A” on my physics exam!
Dad:  Why not an “A+”?  This means that you answered something incorrectly.  That is not acceptable!
"
<RR>,all bachelors are unmarried males
<IR>,"Jimmy Swaggart argued strongly against sexual immorality, yet while married, he has had several affairs with prostitutes; therefore, sexual immorality is acceptable."
<IR>,"My sister-in-law, who is a teacher, said that this school is not somewhere that I would want to send my children."
<WCB>,"Since Anna Camacho became vice president of the parent-teacher association, student performance has declined and teacher morale is down. We on the school board believe that Camacho bears sole responsibility for the downtrend."
<RR>,smoking cigarettes is deadly because cigarettes can kill you
<FU>,See the movie that everybody's talking about
<IR>,John agrees with me that drinking energy drinks are bad for you. 
<G>,"""I don't know how to complete my geometry homework tonight; I probably can't pass the course since I can't do this one assignment."""
<IR>,There's no point listening to you. Everybody knows you're just a little do-gooder.
<IR>,Violent video games are directly related to gun violence in schools and should be banned for teens. The school day should start an hour later.
<FE>,America: Love it or leave it
<IR>,"Lebron James, one of the most decorated basketball players of all time, says you need to eat breakfast so you need to eat breakfast"
<G>,"Don't try to tell me that you only watch educational programming, Emmy! I know for a fact that your sister only watches reality television."
<WCB>,Every girl I've dated has been a nurse. I must only be compatible with nurses!
<WCB>,"Every day, I eat cereal for breakfast. One time, I had a muffin instead, and there was a major earthquake in my city. I've eaten cereal ever since."
<G>,"""Sarah likes to run. All girls must like to run."""
<RR>,"Speaker 1: Jesus was not really crucified.
Speaker 2: How do I know that’s true?
Speaker 1: Because the Quran says so.
Speaker 2: How do I know the Quran is correct?
Speaker 1: Because the Quran is the Word of God, and everything it says is true.
Speaker 2: How do I know that’s true?
Speaker 1: Because God tells us so, here in the Koran."
<RR>,"""We need to fix our broken judicial system by electing new people.""
This logical fallacy is called..."
<FU>,All my friends are doing a low carb diet. That must be the only way to lose weight so I will do it too.
<RR>,Paranormal activity is real because I have experienced what can only be described as paranormal activity.
<G>,I met a tall man who loved to eat cheese. Now I believe that all tall people like cheese.
<IR>,Presenting an unqualified person or institution as a source of credible information.
<G>,10 of the last 14 National Spelling Bee Champions have been Indian American. Indian Americans must all be great spellers!
<G>,All of those who hate the Duterte administration are CPP-NPA supporters.
<G>,"If we allow Susan to leave early, soon we'll be giving everyone Friday afternoon off."
<G>,"It is warmer this year in Las Vegas as compared to last year; therefore, global warming is rapidly accelerating."
<IR>,"Jon: ""Go easy on the scotch; you've had three shots already now."" Jeff: ""Oh sure, I'll put down my scotch when you put down that tequila. Lay off, man."""
<G>,"Even though it's only the first day, I can tell this is going to be a boring course."
<FE>,"I thought you were a good person, but you weren’t in class today."
<G>,"Three kids in one class failed the Jane Eyre quiz, I guess,all the other classes will all fail it, too."
<WCB>,"Farmer McDonald: Ever since they put up that new power plant across the river, we haven't had a bit of rain. I'm tellin' you, mankind has got too big for its britches when it fiddles around with nature."
<G>,"One of our clients doubled their conversions after changing all their landing page text to bright red. Therefore, changing all text to red is a proven way to double conversions."
<IR>,"TOPIC: Should people let their cats go outside?
DEBATE: ""People should let their cats go outside. Going outside gives cats more exercise.""
""What do you know? You've never even had a pet cat before!"""
<IR>,"My professor, who has a Ph.D. in Astronomy, once told me that ghosts are real. Therefore, ghosts are real."
<FU>,"“Everyone else is doing it, so should you”."
<G>,The teenagers where rude and disrespectful therefore all teenagers are rude and disrespectful.
<RR>,This legislation is sinful because it is the wrong thing to do.
<IR>,"Sarah wakes up one morning to find that she has just slept through her anatomy test. She emails her teacher and asks if she can make up the test. Sarah states that she deserves to take it over because she didn't sleep well because her boyfriend just broke up with her, her dog is sick and she stained her favorite dress. What fallacy is this?"
<G>,"I heard that the Catholic Church was involved in a sex scandal cover-up.  Therefore, my 102-year-old Catholic neighbor, who frequently attends Church, is guilty as well!"
<IR>,What can our new math teacher know? Have you seen how fat she is?
<FE>,People either like coffee or hate it.
<FU>,"""Officer, I was only driving as fast as everyone around me. I'm sure I wasn't speeding."""
<FU>,Encourages the audience to become part of a group or act because other people are acting in the same way.
<IR>,We should give the other applicant the job because he has a poor family and he needs to provide for them. It looks like he suffers a lot!
<IR>,"Your honor, while my son may have made a bad decision that night while under the influence of alcohol, it shouldn't affect the rest of his life. It was just one mistake. He's on the varsity swim team."
<FE>,You either support Hillary Clinton for President or you don't believe in women's rights
<IR>,"In the four years that I have been marketing my new and improved brand of past-life regressive biocognitive astral-projective hyperaffective-hypnotic-teleological-metatherapy (buy ten sessions and the next one is free!), not one person has proved it is worthless or that I am unethical for providing a therapy I just made up one day when I realized that no one was referring clients to me anymore. That makes clear what a worthwhile therapy this is and how exceptionally ethical I am to provide it."
<FU>,Get Verizon--1 billion people can't be wrong.
<DEP>,"I want to have myself a merry little Christmas, but I refuse to do as the song suggests and make the yuletide gay.  I don't think sexual preference should have anything to do with enjoying the holiday."
<FE>,"The museum's new gemstones and precious minerals exhibit needs more security guards. If you don't agree, then you must be planning to steal a piece of the exhibit."
<IR>," Perhaps the most classic example of this fallacy is the argument for the existence of God.  Due to the understanding of nature through science, many of the arguments that used to be used for God (or gods) were abandoned, only to be replaced with new ones, usually involving questions to which science has not definitively answered yet.  The move from creationism to intelligent design is a prime example.  Currently the origin of life is a popular argument for God (although a classic argument from ignorance), and an area where we very well may have a scientific answer in the next decade, at which time, the “origin of life” argument will fade away and be replaced by another, thus moving the figurative goalposts farther back as our understanding of the natural world increases.Exception: This fallacy should not be confused with an argument or set of arguments, with multiple propositions inherent in the argument.  The reason for the difference between this kind of argument and the moving the goalposts fallacy, is a subtle one, but indicated by a strong initial claim (“has to be”, “must”, “required for”, etc.) that gets answered and/or what appears to be ad hoc objections that follow eventually leading to an impossible request for proof.
Fun Fact: The name “moving the goalposts” comes from the analogy of kicking a perfect field goal in American football, only to have the goalposts be moved on you. This would be very unfair.
References:
This a logical fallacy frequently used on the Internet. No academic sources could be found.
Questions about this fallacy? Ask our community!
"
<FU>,"Mormonism is one of the fastest growing sects of Christianity today so that whole story about Joseph Smith getting the golden plates that, unfortunately, disappeared back into heaven, must be true!"
<FE>,"""Vote for Smith or live through four more years of higher taxes."""
<G>,"""All sports car drivers are too aggressive!"" is an example of:"
<IR>,Don't you want the best for your baby?
